multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad
3485,5777770,1932-01-01,16:02,76.0,40,AV LIBERTADOR,R02,APELADA,36.0,34.0
3487,GCP332,2023-03-03,11:23,128.0,60,AV LIBERTADOR,R02,IMPAGA,68.0,65.0
3488,VY90540,1932-01-01,00:00,91.0,80,AV SIEMPRE VIVA,R01,PAGADA,11.0,7.0
3489,3646HBH,2022-04-24,11:23,82.0,40,AV LIBERTADOR,R03,APELADA,42.0,40.0
3498,8B90638,2022-03-19,16:03,119.0,40,AV SIEMPRE VIVA,R02,ERROR,79.0,77.0
3500,WEFLYN,2020-09-28,11:23,130.0,60,AV LIBERTADOR,R01,ERROR,70.0,67.0
3501,41RSTZ,1932-01-01,20:29,107.0,80,AV SIEMPRE VIVA,R01,APELADA,27.0,23.0
3503,AI7OVF,1932-01-01,00:00,90.0,40,AV LIBERTADOR,R01,IMPAGA,50.0,48.0
3506,TL03GOG,1932-01-01,00:00,109.0,40,RUTA 9,R03,APELADA,69.0,67.0
3514,0695DVH,1932-01-01,20:29,107.0,40,AV LIBERTADOR,R01,IMPAGA,67.0,65.0
3518,MPX9357,1932-01-01,10:24,103.0,60,AV LIBERTADOR,R02,APELADA,43.0,40.0
3531,B81JKY,1932-01-01,10:25,136.0,60,AV LIBERTADOR,R01,PAGADA,76.0,73.0
3532,5777770,1932-01-01,10:25,65.0,40,AV SIEMPRE VIVA,R02,APELADA,25.0,23.0
3537,5777770,1932-01-01,10:26,80.0,40,AV SIEMPRE VIVA,R01,IMPAGA,40.0,38.0
3545,810TCH,2022-01-18,00:00,89.0,60,AV LIBERTADOR,R03,PAGADA,29.0,26.0
3549,GLEN1E,1932-01-01,11:25,44.0,40,AV LIBERTADOR,R01,IMPAGA,4.0,2.0
3555,3646HBH,2020-06-29,16:05,104.0,80,RUTA 9,R03,APELADA,24.0,20.0
3558,GE1466,1932-01-01,10:27,103.0,60,AV SIEMPRE VIVA,R01,PAGADA,43.0,40.0
3560,MX60NZA,1932-01-01,20:30,110.0,60,AV SIEMPRE VIVA,R01,APELADA,50.0,47.0
3566,UM96201,2020-03-21,11:26,68.0,60,RUTA 9,R02,APELADA,8.0,5.0
3569,BHRP770,1932-01-01,20:30,109.0,60,AV SIEMPRE VIVA,R01,ERROR,49.0,46.0
3571,UW3932,1932-01-01,16:05,88.0,80,AV SIEMPRE VIVA,R02,ERROR,8.0,4.0
3572,AWS167,2021-08-09,20:31,149.0,80,AV LIBERTADOR,R03,PAGADA,69.0,65.0
3573,GE1466,1932-01-01,16:05,56.0,40,AV LIBERTADOR,R01,ERROR,16.0,14.0
3584,MPX9357,1932-01-01,10:28,87.0,40,RUTA 9,R01,IMPAGA,47.0,45.0
3586,MPX9357,2021-01-30,11:27,120.0,40,AV LIBERTADOR,R01,ERROR,80.0,78.0
3590,MPX9357,1932-01-01,11:27,99.0,80,AV SIEMPRE VIVA,R03,ERROR,19.0,15.0
3591,CD05601,2020-02-09,20:31,122.0,60,RUTA 9,R03,ERROR,62.0,59.0
3596,41RSTZ,1932-01-01,16:07,126.0,60,RUTA 9,R03,ERROR,66.0,63.0
3599,W326AVE,1932-01-01,16:07,131.0,80,AV SIEMPRE VIVA,R03,ERROR,51.0,47.0
3604,6EVY261,1932-01-01,20:32,67.0,40,AV LIBERTADOR,R03,ERROR,27.0,25.0
3605,WU341A,1932-01-01,16:08,139.0,80,AV LIBERTADOR,R01,IMPAGA,59.0,55.0
3610,GE1466,1932-01-01,20:32,61.0,40,AV LIBERTADOR,R01,PAGADA,21.0,19.0
3617,NTHGLFT,2022-08-13,16:08,103.0,80,AV SIEMPRE VIVA,R03,APELADA,23.0,19.0
3620,8B90638,1932-01-01,00:00,55.0,40,RUTA 9,R02,IMPAGA,15.0,13.0
3629,UM96201,1932-01-01,11:28,92.0,80,AV SIEMPRE VIVA,R02,PAGADA,12.0,8.0
3634,WU341A,1932-01-01,00:00,67.0,60,AV LIBERTADOR,R03,ERROR,7.0,4.0
3637,VTIIAHV,1932-01-01,00:00,131.0,80,AV LIBERTADOR,R01,ERROR,51.0,47.0
3643,CT5B876,1932-01-01,10:30,122.0,60,RUTA 9,R02,APELADA,62.0,59.0
3647,990XYK,2020-03-05,20:34,112.0,60,AV LIBERTADOR,R03,IMPAGA,52.0,49.0
3648,WEFLYN,1932-01-01,20:34,45.0,40,AV LIBERTADOR,R03,IMPAGA,5.0,3.0
3649,MX60NZA,1932-01-01,10:30,118.0,60,RUTA 9,R02,IMPAGA,58.0,55.0
3654,W326AVE,1932-01-01,00:00,73.0,40,AV SIEMPRE VIVA,R01,PAGADA,33.0,31.0
3658,CD05601,1932-01-01,10:31,146.0,80,AV SIEMPRE VIVA,R01,APELADA,66.0,62.0
3659,6NCE831,2021-02-24,20:34,82.0,40,RUTA 9,R01,APELADA,42.0,40.0
3660,HF58HXP,1932-01-01,00:00,58.0,40,RUTA 9,R01,IMPAGA,18.0,16.0
3661,VNK296GP,1932-01-01,10:31,104.0,60,AV LIBERTADOR,R03,ERROR,44.0,41.0
3666,W326AVE,1932-01-01,16:11,117.0,40,AV SIEMPRE VIVA,R03,APELADA,77.0,75.0
3670,OUTSTDN,1932-01-01,20:35,158.0,80,AV LIBERTADOR,R01,ERROR,78.0,74.0
3677,CD05601,1932-01-01,10:32,84.0,60,AV LIBERTADOR,R03,APELADA,24.0,21.0
3679,HK06YMX,1932-01-01,16:12,108.0,40,AV LIBERTADOR,R02,PAGADA,68.0,66.0
3683,HK06YMX,2020-09-08,10:32,65.0,60,AV LIBERTADOR,R01,PAGADA,5.0,2.0
3685,GN64OTP,1932-01-01,10:32,94.0,80,AV LIBERTADOR,R01,PAGADA,14.0,10.0
3694,WU08YWC,1932-01-01,00:00,91.0,40,AV SIEMPRE VIVA,R01,APELADA,51.0,49.0
3695,DI2LOT,1932-01-01,16:13,106.0,40,AV LIBERTADOR,R03,PAGADA,66.0,64.0
3703,HK06YMX,1932-01-01,11:30,156.0,80,AV LIBERTADOR,R02,APELADA,76.0,72.0
3707,XIIUME,1932-01-01,20:36,140.0,60,AV LIBERTADOR,R01,IMPAGA,80.0,77.0
3713,M20CPR,1932-01-01,10:33,124.0,80,AV SIEMPRE VIVA,R03,PAGADA,44.0,40.0
3717,NHZ1002,1932-01-01,10:33,95.0,60,RUTA 9,R01,IMPAGA,35.0,32.0
3724,W326AVE,1932-01-01,20:37,118.0,80,AV LIBERTADOR,R01,APELADA,38.0,34.0
3728,3646HBH,1932-01-01,10:33,138.0,60,AV LIBERTADOR,R01,APELADA,78.0,75.0
3734,UM96201,1932-01-01,20:37,95.0,80,RUTA 9,R01,APELADA,15.0,11.0
3746,GCP332,2020-07-17,20:38,110.0,80,AV LIBERTADOR,R03,APELADA,30.0,26.0
3758,VNK296GP,1932-01-01,10:34,49.0,40,RUTA 9,R03,PAGADA,9.0,7.0
3765,81ZFJD,1932-01-01,16:15,129.0,60,AV LIBERTADOR,R02,ERROR,69.0,66.0
3768,VNK296GP,2020-07-27,00:00,137.0,80,RUTA 9,R03,APELADA,57.0,53.0
3770,TL03GOG,1932-01-01,20:40,88.0,80,AV LIBERTADOR,R01,APELADA,8.0,4.0
3776,VNK296GP,1932-01-01,20:40,85.0,80,AV LIBERTADOR,R03,IMPAGA,5.0,1.0
3782,WU08YWC,1932-01-01,20:41,128.0,80,AV SIEMPRE VIVA,R01,PAGADA,48.0,44.0
3783,BB8986,1932-01-01,16:16,64.0,60,AV SIEMPRE VIVA,R01,PAGADA,4.0,1.0
3785,GOOGLE,1932-01-01,16:16,55.0,40,AV LIBERTADOR,R02,APELADA,15.0,13.0
3788,HF3461,1932-01-01,16:16,98.0,80,RUTA 9,R02,ERROR,18.0,14.0
3789,NHZ1002,1932-01-01,11:32,43.0,40,AV LIBERTADOR,R02,PAGADA,3.0,1.0
3792,M431ZW,1932-01-01,20:41,143.0,80,RUTA 9,R01,APELADA,63.0,59.0
3795,DK414N,1932-01-01,20:42,90.0,80,AV LIBERTADOR,R01,PAGADA,10.0,6.0
3796,CD05601,1932-01-01,16:16,116.0,40,RUTA 9,R03,ERROR,76.0,74.0
3798,HF3461,2023-12-10,11:32,79.0,40,AV SIEMPRE VIVA,R02,PAGADA,39.0,37.0
3799,NHZ1002,1932-01-01,11:33,97.0,40,AV SIEMPRE VIVA,R02,ERROR,57.0,55.0
3807,691XC80,1932-01-01,16:17,128.0,80,AV LIBERTADOR,R01,PAGADA,48.0,44.0
3808,M431ZW,1932-01-01,10:36,76.0,40,AV LIBERTADOR,R03,APELADA,36.0,34.0
3809,UW3932,2020-06-10,11:33,121.0,60,AV SIEMPRE VIVA,R02,IMPAGA,61.0,58.0
3810,UW3932,2024-02-05,20:42,132.0,60,AV SIEMPRE VIVA,R02,ERROR,72.0,69.0
3824,WU08YWC,1932-01-01,16:18,100.0,40,AV LIBERTADOR,R01,APELADA,60.0,58.0
3825,990XYK,1932-01-01,20:43,141.0,80,AV SIEMPRE VIVA,R01,IMPAGA,61.0,57.0
3827,M431ZW,1932-01-01,16:18,58.0,40,RUTA 9,R03,IMPAGA,18.0,16.0
3829,2999961,1932-01-01,00:00,109.0,80,AV SIEMPRE VIVA,R02,IMPAGA,29.0,25.0
3838,6EVY261,1932-01-01,20:43,98.0,60,AV SIEMPRE VIVA,R03,APELADA,38.0,35.0
3840,GOOGLE,1932-01-01,16:19,94.0,80,AV LIBERTADOR,R02,ERROR,14.0,10.0
3844,691XC80,1932-01-01,11:35,111.0,40,AV SIEMPRE VIVA,R02,APELADA,71.0,69.0
3854,GOOGLE,1932-01-01,16:20,53.0,40,AV SIEMPRE VIVA,R01,ERROR,13.0,11.0
3855,990XYK,1932-01-01,10:37,131.0,80,AV SIEMPRE VIVA,R03,PAGADA,51.0,47.0
3860,3646HBH,1932-01-01,11:36,112.0,80,RUTA 9,R01,PAGADA,32.0,28.0
3861,81ZFJD,1932-01-01,20:44,150.0,80,AV LIBERTADOR,R01,IMPAGA,70.0,66.0
3863,6EVY261,1932-01-01,10:38,71.0,40,AV LIBERTADOR,R02,PAGADA,31.0,29.0
3864,WU08YWC,1932-01-01,20:44,112.0,60,RUTA 9,R01,IMPAGA,52.0,49.0
3866,WU08YWC,1932-01-01,16:20,94.0,60,AV SIEMPRE VIVA,R03,APELADA,34.0,31.0
3870,3646HBH,1932-01-01,10:38,47.0,40,RUTA 9,R03,ERROR,7.0,5.0
3874,TL03GOG,1932-01-01,11:37,108.0,40,AV SIEMPRE VIVA,R01,APELADA,68.0,66.0
3876,NTHGLFT,1932-01-01,10:38,97.0,80,AV SIEMPRE VIVA,R02,APELADA,17.0,13.0
3899,WEFLYN,2020-11-04,10:39,92.0,80,AV SIEMPRE VIVA,R01,APELADA,12.0,8.0
3900,691XC80,2023-12-30,10:39,75.0,40,RUTA 9,R03,IMPAGA,35.0,33.0
3901,990XYK,1932-01-01,00:00,95.0,80,AV SIEMPRE VIVA,R03,ERROR,15.0,11.0
3902,WEFLYN,1932-01-01,10:39,120.0,80,RUTA 9,R01,ERROR,40.0,36.0
3905,5777770,1932-01-01,00:00,108.0,80,RUTA 9,R02,PAGADA,28.0,24.0
3907,41RSTZ,1932-01-01,20:46,85.0,80,AV LIBERTADOR,R03,PAGADA,5.0,1.0
3909,WU341A,1932-01-01,11:38,124.0,80,RUTA 9,R01,IMPAGA,44.0,40.0
3911,TL03GOG,1932-01-01,20:47,158.0,80,AV LIBERTADOR,R01,PAGADA,78.0,74.0
3913,VNK296GP,1932-01-01,16:22,135.0,80,RUTA 9,R03,APELADA,55.0,51.0
3914,8B90638,1932-01-01,00:00,50.0,40,AV SIEMPRE VIVA,R03,APELADA,10.0,8.0
3915,M20CPR,1932-01-01,10:40,104.0,40,AV SIEMPRE VIVA,R01,PAGADA,64.0,62.0
3916,M20CPR,1932-01-01,00:00,109.0,80,AV LIBERTADOR,R01,PAGADA,29.0,25.0
3919,DK414N,1932-01-01,10:40,121.0,60,AV SIEMPRE VIVA,R01,IMPAGA,61.0,58.0
3926,MVU4688,1932-01-01,20:47,130.0,60,AV LIBERTADOR,R01,PAGADA,70.0,67.0
3928,41RSTZ,1932-01-01,16:22,61.0,40,AV LIBERTADOR,R03,PAGADA,21.0,19.0
3938,691XC80,1932-01-01,10:41,64.0,40,AV LIBERTADOR,R03,IMPAGA,24.0,22.0
3939,RFH373,1932-01-01,20:47,143.0,80,AV LIBERTADOR,R03,IMPAGA,63.0,59.0
3946,691XC80,1932-01-01,11:40,45.0,40,AV SIEMPRE VIVA,R02,ERROR,5.0,3.0
3950,XIIUME,1932-01-01,00:00,74.0,40,AV SIEMPRE VIVA,R01,IMPAGA,34.0,32.0
3953,HAMSTUR,1932-01-01,10:41,44.0,40,RUTA 9,R03,ERROR,4.0,2.0
3954,PIW4215,1932-01-01,10:41,130.0,60,AV SIEMPRE VIVA,R01,IMPAGA,70.0,67.0
3956,81ZFJD,1932-01-01,11:41,118.0,80,AV LIBERTADOR,R01,APELADA,38.0,34.0
3960,MPX9357,1932-01-01,11:41,124.0,60,AV LIBERTADOR,R03,APELADA,64.0,61.0
3961,MVU4688,2023-10-28,20:48,108.0,60,AV SIEMPRE VIVA,R01,ERROR,48.0,45.0
3964,BX55DOG,1932-01-01,11:41,146.0,80,RUTA 9,R03,ERROR,66.0,62.0
3966,FD1475,2023-04-22,10:42,131.0,80,RUTA 9,R02,APELADA,51.0,47.0
3967,MX60NZA,1932-01-01,16:24,123.0,80,AV LIBERTADOR,R01,PAGADA,43.0,39.0
3968,BB8986,1932-01-01,11:41,91.0,40,AV SIEMPRE VIVA,R01,IMPAGA,51.0,49.0
3970,TL03GOG,1932-01-01,10:42,80.0,40,AV LIBERTADOR,R02,ERROR,40.0,38.0
3971,DK414N,2020-07-28,10:42,119.0,80,AV LIBERTADOR,R03,APELADA,39.0,35.0
3973,589222,1932-01-01,20:48,98.0,80,AV SIEMPRE VIVA,R01,ERROR,18.0,14.0
3979,M20CPR,1932-01-01,16:25,118.0,60,AV LIBERTADOR,R02,ERROR,58.0,55.0
3990,M20CPR,1932-01-01,10:42,92.0,40,AV SIEMPRE VIVA,R01,IMPAGA,52.0,50.0
3994,M20CPR,1932-01-01,00:00,64.0,60,AV SIEMPRE VIVA,R01,IMPAGA,4.0,1.0
